employee_id,age,gender,department,job_role,job_level,years_at_company,monthly_income,overtime,job_satisfaction,engagement_score,performance_rating,attrition,review_month
EMP0886,53,Non-binary,Sales,Sales Manager,2,4,71000,No,4,80,3.6,No,2026-05
EMP0887,37,Non-binary,Finance,Finance Manager,1,3,55500,No,3,79,4.1,No,2026-07
EMP0888,42,Female,Technology,IT Support,1,4,49000,Yes,1,57,3.0,No,2026-09
EMP0889,35,Female,Operations,Team Lead,1,1,54000,No,2,77,3.2,No,2026-10
EMP0890,32,Non-binary,Technology,IT Support,5,11,153000,No,4,98,4.2,No,2026-05
EMP0891,42,Non-binary,Finance,Financial Analyst,2,3,72500,No,2,68,2.9,No,2026-11
EMP0892,31,Non-binary,Sales,Account Executive,1,0,45000,Yes,3,62,4.1,No,2026-08
EMP0893,40,Female,Operations,Coordinator,1,0,43000,No,3,71,3.2,No,2026-03
EMP0894,42,Non-binary,Technology,IT Support,4,5,118500,No,3,74,3.2,No,2026-09
EMP0895,47,Male,Operations,Coordinator,5,6,147000,No,3,90,3.8,No,2026-02
EMP0896,35,Female,HR,Recruiter,2,4,78500,Yes,3,59,3.5,No,2026-04
EMP0897,39,Female,Technology,Software Engineer,2,6,85000,Yes,3,63,3.5,No,2026-08
EMP0898,44,Female,Finance,Financial Analyst,2,4,74500,No,3,78,4.3,No,2026-07
EMP0899,41,Non-binary,Operations,Coordinator,3,4,99500,Yes,1,66,3.0,Yes,2026-08
EMP0900,49,Non-binary,Technology,IT Support,2,0,66000,No,3,87,3.3,No,2026-03
EMP0901,24,Male,Operations,Team Lead,1,0,49000,No,3,70,4.6,No,2026-03
EMP0902,43,Female,HR,HR Business Partner,4,11,123500,No,3,70,3.9,No,2026-10
EMP0903,30,Female,Sales,Sales Manager,3,4,90500,No,4,68,3.1,No,2026-02
EMP0904,37,Non-binary,Operations,Operations Analyst,1,6,64500,Yes,1,68,3.2,No,2026-03
EMP0905,26,Male,Sales,Sales Manager,4,5,133000,Yes,4,69,3.5,No,2026-12
EMP0906,56,Female,Finance,Accountant,1,7,58000,No,3,81,3.3,No,2026-06
EMP0907,28,Male,Sales,Sales Manager,3,8,101500,Yes,2,68,3.0,Yes,2026-01
EMP0908,25,Male,Operations,Operations Analyst,2,4,75000,No,4,67,3.5,No,2026-07
EMP0909,22,Non-binary,HR,HR Business Partner,1,2,41000,No,4,89,4.3,No,2026-12
EMP0910,30,Male,Finance,Accountant,1,2,51500,No,3,76,3.5,No,2026-07
EMP0911,35,Non-binary,Sales,Business Development,2,2,75500,No,3,83,3.8,No,2026-10
EMP0912,51,Female,Operations,Coordinator,3,5,100000,No,4,82,3.7,No,2026-04
EMP0913,33,Non-binary,Operations,Team Lead,2,2,65000,No,1,62,4.1,Yes,2026-08
EMP0914,27,Male,Operations,Coordinator,5,7,154500,Yes,2,77,4.5,No,2026-06
EMP0915,49,Female,HR,HR Business Partner,3,5,88000,No,3,80,1.9,No,2026-04
EMP0916,24,Non-binary,Sales,Sales Manager,3,2,106000,Yes,2,63,3.1,No,2026-07
EMP0917,41,Male,Technology,IT Support,5,9,155500,Yes,4,83,4.4,No,2026-03
EMP0918,47,Male,Operations,Team Lead,4,10,130500,No,3,65,3.5,No,2026-05
EMP0919,42,Male,Operations,Operations Analyst,3,5,103000,Yes,4,74,4.3,No,2026-05
EMP0920,27,Male,HR,HR Analyst,3,3,99500,No,4,92,3.9,No,2026-08
EMP0921,36,Female,Sales,Sales Manager,2,1,71000,No,1,70,3.2,No,2026-10
EMP0922,35,Female,Operations,Operations Analyst,1,0,48000,No,4,94,4.6,No,2026-04
EMP0923,47,Male,Sales,Business Development,5,12,153500,No,3,87,4.5,No,2026-02
EMP0924,40,Non-binary,Finance,Financial Analyst,2,3,68500,No,4,71,3.7,No,2026-07
EMP0925,29,Non-binary,Operations,Operations Analyst,2,4,86500,No,4,80,3.7,No,2026-03
EMP0926,52,Female,Operations,Coordinator,5,12,145500,Yes,3,87,3.4,No,2026-06
EMP0927,37,Female,Operations,Operations Analyst,3,4,92500,Yes,1,64,2.8,No,2026-10
EMP0928,50,Non-binary,Technology,IT Support,3,2,92500,No,2,86,3.9,No,2026-07
EMP0929,58,Non-binary,Operations,Team Lead,2,6,67000,No,2,67,4.4,No,2026-05
EMP0930,38,Non-binary,Finance,Accountant,3,4,89000,Yes,3,70,3.5,No,2026-08
EMP0931,44,Female,Technology,Data Analyst,3,5,91000,Yes,3,71,4.7,Yes,2026-12
EMP0932,34,Female,Finance,Accountant,4,6,116500,Yes,3,69,3.5,No,2026-10
EMP0933,37,Female,Sales,Sales Manager,1,0,49500,No,3,87,4.6,No,2026-01
EMP0934,51,Female,Sales,Business Development,2,2,78000,No,4,88,3.5,No,2026-03
EMP0935,40,Non-binary,Technology,Data Analyst,1,0,45000,No,4,61,3.7,Yes,2026-04
EMP0936,24,Non-binary,Operations,Operations Analyst,3,4,92000,No,3,92,4.3,No,2026-04
EMP0937,46,Non-binary,Sales,Account Executive,3,1,94000,No,4,85,4.0,No,2026-03
EMP0938,33,Male,Operations,Coordinator,1,4,59500,No,3,73,3.7,No,2026-08
EMP0939,34,Male,Operations,Team Lead,1,5,47500,No,1,77,4.7,No,2026-03
EMP0940,53,Female,Finance,Financial Analyst,1,5,54000,No,3,88,3.9,No,2026-04
EMP0941,32,Male,Finance,Accountant,2,4,83000,No,2,69,4.3,No,2026-04
EMP0942,24,Female,Technology,Data Analyst,2,4,76000,No,2,72,3.4,No,2026-12
EMP0943,24,Female,HR,Recruiter,3,3,99500,No,4,82,3.5,No,2026-09
EMP0944,29,Non-binary,Technology,IT Support,2,4,73000,Yes,3,54,3.2,Yes,2026-12
EMP0945,43,Female,Technology,IT Support,2,2,70000,No,3,60,2.3,No,2026-08
EMP0946,53,Male,Sales,Sales Manager,2,2,73500,No,4,71,2.3,No,2026-02
EMP0947,45,Female,Technology,Software Engineer,2,1,72000,Yes,3,67,4.1,Yes,2026-05
EMP0948,58,Male,Operations,Operations Analyst,3,2,90000,Yes,3,77,3.4,No,2026-04
EMP0949,52,Male,Operations,Team Lead,3,4,97000,Yes,4,76,4.2,No,2026-02
EMP0950,29,Male,Sales,Sales Manager,1,0,38500,Yes,2,51,3.2,No,2026-12
EMP0951,36,Non-binary,Technology,Software Engineer,2,3,67000,Yes,1,35,2.6,No,2026-04
EMP0952,47,Non-binary,Operations,Coordinator,3,8,102000,Yes,1,56,3.3,Yes,2026-07
EMP0953,56,Male,Sales,Account Executive,1,4,58500,Yes,1,65,3.5,Yes,2026-08
EMP0954,34,Female,Sales,Account Executive,2,5,84000,Yes,4,64,3.3,No,2026-04
EMP0955,56,Male,Technology,Data Analyst,5,12,148000,No,3,85,3.7,No,2026-09
EMP0956,54,Female,Operations,Operations Analyst,3,1,87500,No,3,76,3.1,No,2026-12
EMP0957,53,Non-binary,Technology,Data Analyst,1,2,45000,No,3,88,4.2,No,2026-01
EMP0958,36,Male,Finance,Accountant,3,5,103500,No,4,83,3.3,No,2026-10
EMP0959,36,Non-binary,Finance,Finance Manager,3,6,95500,No,3,64,4.0,No,2026-02
EMP0960,35,Female,Operations,Team Lead,3,5,106000,Yes,3,47,2.9,No,2026-08
EMP0961,26,Non-binary,Technology,IT Support,2,1,76500,No,2,78,3.2,No,2026-08
EMP0962,58,Non-binary,Sales,Sales Manager,2,4,76500,No,3,69,3.5,No,2026-05
EMP0963,28,Non-binary,Operations,Operations Analyst,4,4,118500,No,4,67,4.1,No,2026-10
EMP0964,38,Male,Technology,IT Support,3,1,98500,Yes,3,77,2.2,No,2026-11
EMP0965,52,Non-binary,Sales,Account Executive,3,9,100500,No,3,90,2.9,No,2026-11
EMP0966,33,Female,Technology,Software Engineer,2,3,67000,No,4,91,4.8,No,2026-10
EMP0967,34,Female,Sales,Account Executive,1,1,47000,No,3,61,3.6,No,2026-06
EMP0968,31,Female,Finance,Accountant,3,6,105000,No,3,72,3.5,No,2026-09
EMP0969,34,Non-binary,Operations,Coordinator,1,5,50000,Yes,3,85,3.3,No,2026-09
EMP0970,44,Non-binary,Finance,Finance Manager,4,7,117500,Yes,4,62,2.3,No,2026-06
EMP0971,55,Non-binary,Technology,IT Support,2,3,76000,No,1,79,3.6,No,2026-03
EMP0972,27,Male,HR,Recruiter,2,6,71500,No,1,67,4.6,No,2026-08
EMP0973,23,Female,Sales,Business Development,1,3,40000,No,1,65,3.7,No,2026-08
EMP0974,26,Male,Operations,Coordinator,5,6,139500,No,4,77,4.1,No,2026-11
EMP0975,39,Non-binary,Technology,Software Engineer,3,7,104500,No,2,68,3.2,No,2026-01
EMP0976,36,Male,Operations,Team Lead,1,1,48000,Yes,2,54,2.9,Yes,2026-05
EMP0977,40,Female,Sales,Business Development,3,7,89000,No,2,68,3.2,No,2026-12
EMP0978,31,Female,Operations,Operations Analyst,3,3,98500,No,3,65,3.2,Yes,2026-05
EMP0979,31,Non-binary,Technology,Data Analyst,3,3,98500,No,1,73,2.7,No,2026-09
EMP0980,39,Male,Sales,Business Development,5,7,148000,No,4,89,3.5,No,2026-04
EMP0981,28,Non-binary,Technology,Software Engineer,4,8,131000,Yes,3,71,2.6,No,2026-07
EMP0982,31,Male,Finance,Accountant,3,6,102500,No,3,78,3.2,No,2026-10
EMP0983,37,Female,Sales,Business Development,2,4,83000,No,1,81,3.4,Yes,2026-04
EMP0984,55,Male,Sales,Sales Manager,3,7,92500,No,1,83,3.6,No,2026-02
EMP0985,47,Non-binary,Technology,Data Analyst,1,0,56000,No,3,79,2.4,No,2026-03
EMP0986,41,Non-binary,Operations,Coordinator,3,6,99500,Yes,3,81,3.9,No,2026-03
EMP0987,36,Non-binary,Sales,Sales Manager,5,11,143000,No,3,81,4.3,No,2026-04
EMP0988,43,Female,Technology,IT Support,3,2,92000,Yes,3,62,2.2,No,2026-05
EMP0989,27,Male,Technology,Data Analyst,3,3,101500,No,4,84,4.7,No,2026-11
EMP0990,36,Male,Finance,Financial Analyst,1,0,47000,No,3,69,2.1,Yes,2026-12
EMP0991,41,Non-binary,Operations,Operations Analyst,2,4,79000,Yes,3,80,3.8,Yes,2026-12
EMP0992,26,Non-binary,Technology,Software Engineer,2,4,76500,No,3,72,3.3,No,2026-04
EMP0993,35,Female,Technology,Software Engineer,2,5,80500,Yes,1,65,4.0,No,2026-05
EMP0994,25,Non-binary,Operations,Coordinator,2,1,61000,Yes,3,72,3.8,No,2026-12
EMP0995,32,Male,HR,Recruiter,1,1,52500,No,3,67,2.8,No,2026-06
EMP0996,56,Female,Technology,Data Analyst,3,9,98000,Yes,3,64,3.8,No,2026-07
EMP0997,55,Male,Sales,Account Executive,2,2,68000,No,3,63,3.1,No,2026-03
EMP0998,31,Non-binary,Technology,IT Support,3,7,105000,No,3,60,4.2,No,2026-12
EMP0999,33,Female,Technology,Software Engineer,1,1,55500,No,2,69,1.7,Yes,2026-02
EMP1000,53,Male,Sales,Account Executive,4,6,129000,Yes,3,80,2.3,No,2026-01
EMP1001,45,Female,Operations,Team Lead,4,6,131000,No,3,79,3.2,No,2026-08
EMP1002,47,Male,Operations,Coordinator,3,3,114000,Yes,3,68,2.6,No,2026-03
EMP1003,28,Male,Sales,Business Development,3,2,93500,No,3,57,3.2,No,2026-12
EMP1004,31,Male,Sales,Account Executive,1,1,52500,No,3,87,4.3,No,2026-06
EMP1005,38,Female,Operations,Team Lead,2,4,70000,No,2,77,2.9,No,2026-06
EMP1006,26,Male,HR,HR Business Partner,5,6,145500,No,4,87,3.6,No,2026-12
EMP1007,28,Non-binary,Technology,Software Engineer,3,5,99500,No,3,69,3.8,No,2026-12
EMP1008,42,Male,Finance,Accountant,4,5,120000,No,4,89,3.4,No,2026-05
EMP1009,22,Male,Technology,Software Engineer,1,0,45500,No,4,77,3.2,No,2026-11
EMP1010,58,Female,Sales,Account Executive,3,7,102500,No,2,74,4.3,No,2026-12
EMP1011,25,Non-binary,Finance,Accountant,2,3,82000,No,3,76,3.5,No,2026-11
EMP1012,31,Male,Finance,Accountant,2,4,78500,Yes,4,82,3.1,No,2026-06
EMP1013,44,Female,Operations,Operations Analyst,1,0,41000,No,3,93,5,No,2026-02
EMP1014,24,Male,Operations,Operations Analyst,2,3,72000,No,3,71,3.0,No,2026-06
EMP1015,44,Male,Sales,Sales Manager,2,1,74000,No,2,83,4.5,No,2026-10
EMP1016,33,Non-binary,Technology,Software Engineer,2,6,80000,No,4,85,4.4,No,2026-08
EMP1017,27,Male,Operations,Operations Analyst,1,1,61000,No,4,95,4.2,No,2026-10
EMP1018,35,Female,HR,Recruiter,2,4,58000,No,3,74,3.3,No,2026-10
EMP1019,40,Male,Operations,Team Lead,4,6,118500,No,3,81,2.8,No,2026-03
EMP1020,34,Female,Technology,Data Analyst,5,8,142000,No,4,74,3.4,No,2026-12
EMP1021,46,Male,Operations,Coordinator,4,5,120500,No,4,93,3.6,No,2026-05
EMP1022,24,Female,Finance,Finance Manager,1,4,59000,No,4,77,3.4,No,2026-01
EMP1023,40,Non-binary,Operations,Coordinator,1,0,46500,Yes,3,62,3.0,No,2026-07
EMP1024,56,Non-binary,Sales,Business Development,5,6,146000,Yes,1,70,3.8,No,2026-01
EMP1025,24,Male,Sales,Business Development,3,3,101000,No,3,85,3.4,Yes,2026-08
EMP1026,29,Female,Sales,Account Executive,4,6,128000,Yes,3,60,2.5,No,2026-07
EMP1027,41,Male,Operations,Coordinator,2,7,81500,No,3,74,3.7,No,2026-03
EMP1028,33,Male,Technology,Data Analyst,2,4,84500,No,3,93,3.7,No,2026-06
EMP1029,54,Female,Technology,Data Analyst,3,6,103000,Yes,3,83,4.4,No,2026-08
EMP1030,52,Female,Technology,IT Support,4,5,126000,No,3,65,3.0,No,2026-06
EMP1031,49,Non-binary,Technology,Data Analyst,1,3,58500,No,4,62,3.6,No,2026-11
EMP1032,39,Female,Technology,Data Analyst,2,4,72500,Yes,4,72,4.6,Yes,2026-02
EMP1033,43,Female,Finance,Financial Analyst,3,2,98000,No,4,83,3.8,No,2026-08
EMP1034,46,Non-binary,Finance,Accountant,3,6,109000,No,4,84,3.4,No,2026-04
EMP1035,24,Female,Technology,IT Support,1,4,65000,No,4,80,3.1,No,2026-01
EMP1036,27,Male,Technology,Software Engineer,3,7,102500,No,4,88,3.3,No,2026-06
EMP1037,26,Male,Technology,Software Engineer,3,6,97000,No,3,60,4.1,No,2026-09
EMP1038,49,Non-binary,Technology,Software Engineer,2,4,69000,No,3,71,4.0,No,2026-11
EMP1039,53,Non-binary,Finance,Financial Analyst,1,3,51000,Yes,3,46,3.2,Yes,2026-10
EMP1040,52,Male,Finance,Financial Analyst,1,0,57000,No,2,57,3.3,No,2026-11
EMP1041,57,Non-binary,Technology,Software Engineer,3,7,105500,No,3,60,2.9,No,2026-08
EMP1042,46,Male,Operations,Operations Analyst,2,4,68000,No,3,76,2.8,No,2026-04
EMP1043,34,Female,Technology,IT Support,3,4,101500,Yes,1,71,2.9,No,2026-07
EMP1044,43,Non-binary,Operations,Coordinator,4,4,108000,No,4,92,5,No,2026-03
EMP1045,35,Female,Sales,Business Development,2,11,80500,No,3,71,3.7,No,2026-07
EMP1046,36,Female,Operations,Operations Analyst,3,7,106500,No,4,91,3.5,No,2026-01
EMP1047,46,Male,Operations,Coordinator,2,6,80500,No,3,76,3.3,No,2026-06
EMP1048,52,Female,Sales,Account Executive,2,2,74000,No,3,87,4.4,No,2026-02
EMP1049,39,Female,Technology,IT Support,1,2,60000,No,4,57,3.2,No,2026-10
EMP1050,50,Non-binary,Operations,Team Lead,4,9,126500,Yes,2,63,4.1,No,2026-07
EMP1051,52,Female,Finance,Finance Manager,2,4,83000,Yes,3,64,3.3,Yes,2026-07
EMP1052,48,Male,Sales,Account Executive,2,1,66000,No,1,61,3.9,Yes,2026-04
EMP1053,33,Female,Technology,Data Analyst,2,2,73500,No,3,61,3.4,No,2026-01
EMP1054,44,Non-binary,Technology,Software Engineer,3,7,103000,Yes,1,68,3.6,Yes,2026-06
EMP1055,33,Male,HR,HR Analyst,3,4,101500,No,3,72,3.6,No,2026-01
EMP1056,45,Female,Technology,Software Engineer,1,2,55500,No,2,67,2.8,No,2026-04
EMP1057,43,Male,Technology,Data Analyst,4,11,111000,No,4,89,4.3,No,2026-04
EMP1058,41,Non-binary,HR,Recruiter,1,4,52000,No,3,83,3.1,No,2026-11
EMP1059,48,Non-binary,Technology,Data Analyst,2,4,69000,Yes,2,70,4.1,No,2026-02
EMP1060,42,Non-binary,Technology,Data Analyst,2,5,88500,No,2,66,3.0,No,2026-10
EMP1061,29,Male,Technology,Software Engineer,2,4,73500,No,4,82,4.3,No,2026-09
EMP1062,52,Non-binary,HR,Recruiter,5,7,142000,Yes,3,65,2.1,No,2026-02
EMP1063,51,Female,Operations,Team Lead,3,3,95500,Yes,3,65,3.7,No,2026-10
EMP1064,54,Non-binary,HR,HR Business Partner,1,1,42500,No,3,83,4.4,Yes,2026-07
EMP1065,41,Non-binary,Finance,Finance Manager,2,5,61500,No,3,76,3.6,No,2026-12
EMP1066,26,Female,HR,Recruiter,2,3,75000,No,3,82,4.4,No,2026-03
EMP1067,24,Male,Operations,Team Lead,1,2,43500,Yes,3,49,3.6,No,2026-07
EMP1068,39,Male,Sales,Business Development,1,3,62500,No,1,62,2.3,No,2026-08
EMP1069,29,Female,Sales,Sales Manager,1,3,55000,Yes,4,68,3.4,No,2026-08
EMP1070,30,Female,Technology,IT Support,2,4,83500,No,4,66,2.4,Yes,2026-11
EMP1071,45,Non-binary,Finance,Finance Manager,1,1,61000,Yes,3,60,2.8,No,2026-04
EMP1072,46,Female,Finance,Finance Manager,3,4,98500,No,1,62,4.1,Yes,2026-07
EMP1073,34,Non-binary,HR,Recruiter,3,1,89500,Yes,3,66,3.4,No,2026-02
EMP1074,56,Male,HR,HR Business Partner,2,4,70000,No,4,81,3.5,No,2026-04
EMP1075,43,Non-binary,Operations,Coordinator,3,5,106500,No,4,73,3.6,No,2026-03
EMP1076,24,Non-binary,Technology,Software Engineer,1,4,49500,No,2,67,4.2,No,2026-01
EMP1077,41,Male,Sales,Business Development,2,3,75000,No,3,78,4.7,No,2026-03
EMP1078,39,Male,HR,HR Analyst,4,4,127500,No,3,77,3.1,No,2026-02
EMP1079,25,Female,Finance,Accountant,2,5,80000,No,4,57,4.5,No,2026-10
EMP1080,26,Female,Technology,Data Analyst,3,6,110500,Yes,2,59,3.3,No,2026-11
EMP1081,31,Non-binary,Operations,Coordinator,2,2,74000,No,3,76,2.2,Yes,2026-05
EMP1082,32,Female,HR,Recruiter,3,6,99000,No,4,70,3.6,No,2026-05
EMP1083,32,Male,HR,Recruiter,3,1,91000,Yes,2,89,3.6,No,2026-09
EMP1084,42,Male,Finance,Accountant,1,1,52000,No,2,76,4.3,No,2026-01
EMP1085,57,Non-binary,Sales,Account Executive,5,10,150500,Yes,1,81,3.3,Yes,2026-05
EMP1086,25,Male,Technology,IT Support,4,5,115000,No,3,70,3.5,No,2026-11
EMP1087,30,Female,Technology,Software Engineer,2,3,71000,Yes,3,68,2.9,No,2026-06
EMP1088,35,Non-binary,HR,HR Analyst,3,5,95500,No,2,73,3.4,No,2026-12
EMP1089,55,Non-binary,Sales,Account Executive,2,6,78000,Yes,4,60,2.8,No,2026-07
EMP1090,34,Non-binary,Operations,Operations Analyst,1,0,47000,Yes,3,74,4.2,No,2026-04
EMP1091,32,Male,Finance,Financial Analyst,3,4,93500,No,1,68,2.5,No,2026-11
EMP1092,49,Male,Finance,Financial Analyst,3,9,115000,No,2,80,3.1,No,2026-11
EMP1093,34,Female,HR,HR Business Partner,3,4,97000,No,1,54,2.0,No,2026-07
EMP1094,41,Female,Finance,Finance Manager,1,5,67500,No,3,73,4.0,No,2026-05
EMP1095,28,Non-binary,HR,HR Business Partner,3,4,95500,Yes,4,89,4.1,No,2026-11
EMP1096,49,Male,Technology,Data Analyst,4,5,118000,No,4,88,3.3,No,2026-06
EMP1097,48,Non-binary,Sales,Sales Manager,4,8,124000,Yes,2,49,3.2,No,2026-09
EMP1098,51,Female,Sales,Account Executive,5,11,155500,Yes,3,69,3.7,No,2026-03
EMP1099,33,Non-binary,Technology,Data Analyst,1,2,54000,Yes,2,54,3.7,No,2026-02
EMP1100,50,Male,HR,HR Business Partner,1,3,39500,No,2,83,4.1,Yes,2026-09
EMP1101,25,Male,Technology,Data Analyst,4,5,113000,Yes,2,62,3.6,No,2026-06
EMP1102,55,Male,Sales,Sales Manager,2,2,67000,No,1,55,3.6,No,2026-03
EMP1103,56,Male,HR,Recruiter,2,2,61000,No,3,83,4.2,No,2026-07
EMP1104,42,Female,Technology,Data Analyst,1,0,55000,No,4,85,3.6,No,2026-03
EMP1105,34,Female,Finance,Finance Manager,2,5,79000,Yes,3,71,4.6,No,2026-11
EMP1106,57,Non-binary,Finance,Finance Manager,3,2,84000,Yes,3,59,3.5,No,2026-08
EMP1107,41,Female,Technology,IT Support,3,3,97000,No,2,71,4.5,No,2026-05
EMP1108,26,Male,Technology,Software Engineer,1,2,54500,No,1,66,4.0,No,2026-03
EMP1109,36,Non-binary,Finance,Financial Analyst,3,5,86000,Yes,4,71,2.9,No,2026-09
EMP1110,45,Male,Operations,Team Lead,2,0,72500,No,2,71,3.5,Yes,2026-01
EMP1111,39,Non-binary,Technology,IT Support,1,0,40500,Yes,4,81,3.4,No,2026-10
EMP1112,34,Female,HR,Recruiter,2,4,78000,No,3,81,3.4,No,2026-01
EMP1113,55,Female,Operations,Operations Analyst,2,3,73500,Yes,4,66,4.4,No,2026-03
EMP1114,25,Non-binary,Sales,Account Executive,3,3,100000,No,3,85,3.5,Yes,2026-07
EMP1115,32,Non-binary,HR,HR Analyst,2,6,76500,No,3,83,2.9,No,2026-08
EMP1116,32,Male,Finance,Financial Analyst,4,9,129000,No,3,69,4.8,No,2026-04
EMP1117,37,Female,Technology,Software Engineer,2,2,64500,Yes,4,93,3.6,No,2026-03
EMP1118,41,Non-binary,Finance,Accountant,2,4,72500,No,3,64,3.4,No,2026-11
EMP1119,28,Non-binary,Finance,Accountant,3,7,103500,No,3,88,3.1,No,2026-04
EMP1120,28,Male,Technology,IT Support,2,4,72500,No,1,62,2.8,Yes,2026-07
EMP1121,38,Male,HR,HR Business Partner,1,0,61000,Yes,3,56,2.5,No,2026-04
EMP1122,54,Male,Finance,Accountant,2,2,63500,Yes,3,80,4.1,No,2026-05
EMP1123,41,Female,Technology,Software Engineer,2,4,64500,No,3,81,3.4,No,2026-01
EMP1124,22,Non-binary,Sales,Sales Manager,1,2,46500,Yes,3,77,2.2,No,2026-08
EMP1125,43,Female,HR,HR Business Partner,4,10,141500,No,4,70,4.1,No,2026-11
EMP1126,27,Non-binary,Sales,Business Development,1,2,43000,No,3,49,4.0,No,2026-06
EMP1127,50,Non-binary,Operations,Team Lead,4,5,130500,Yes,3,57,3.6,No,2026-04
EMP1128,29,Non-binary,Technology,Software Engineer,3,4,105000,Yes,4,69,2.6,No,2026-06
EMP1129,39,Male,Sales,Business Development,1,1,45500,No,3,71,2.2,Yes,2026-04
EMP1130,37,Female,Technology,Software Engineer,3,7,98000,No,1,61,4.4,No,2026-02
EMP1131,46,Male,HR,Recruiter,2,3,61500,Yes,1,42,3.0,Yes,2026-12
EMP1132,57,Female,Sales,Sales Manager,2,4,84000,No,2,82,3.1,Yes,2026-11
EMP1133,39,Male,Finance,Accountant,1,0,40000,No,2,60,3.8,No,2026-06
EMP1134,53,Male,Sales,Account Executive,4,5,121000,No,4,83,3.5,No,2026-08
EMP1135,49,Male,Technology,IT Support,1,1,43000,Yes,4,67,3.4,Yes,2026-11
EMP1136,29,Female,Finance,Finance Manager,2,4,73500,No,3,88,2.6,No,2026-08
EMP1137,55,Male,Operations,Operations Analyst,4,4,112000,No,2,89,4.4,Yes,2026-09
EMP1138,40,Female,Technology,Data Analyst,1,0,52000,No,2,61,4.3,No,2026-01
EMP1139,58,Non-binary,Operations,Coordinator,2,4,77000,No,2,61,3.8,No,2026-08
EMP1140,58,Female,Finance,Finance Manager,3,4,98500,No,2,67,2.7,No,2026-02
EMP1141,42,Female,Operations,Coordinator,4,5,125500,No,3,73,3.7,No,2026-06
EMP1142,47,Non-binary,Technology,IT Support,2,7,84500,Yes,4,45,3.0,No,2026-01
EMP1143,47,Non-binary,Finance,Financial Analyst,1,3,56500,No,2,61,2.8,No,2026-04
EMP1144,27,Male,Finance,Accountant,1,0,48500,No,4,76,3.9,No,2026-01
EMP1145,30,Female,Sales,Sales Manager,2,7,76000,Yes,4,96,3.9,No,2026-06
EMP1146,43,Female,Operations,Operations Analyst,5,9,140000,Yes,3,54,3.1,No,2026-12
EMP1147,51,Non-binary,Operations,Operations Analyst,2,0,78500,No,3,83,2.3,No,2026-01
EMP1148,25,Female,Operations,Operations Analyst,2,4,75000,No,4,82,4.7,No,2026-03
EMP1149,40,Male,Technology,IT Support,4,10,133500,Yes,2,48,2.6,No,2026-06
EMP1150,31,Male,Technology,Software Engineer,3,5,87000,No,3,66,3.4,No,2026-10
EMP1151,38,Non-binary,HR,HR Analyst,3,5,92000,Yes,4,73,2.6,No,2026-12
EMP1152,41,Non-binary,Technology,IT Support,2,2,80500,No,4,89,3.4,No,2026-05
EMP1153,27,Female,Finance,Financial Analyst,1,0,57500,No,4,53,2.7,No,2026-02
EMP1154,41,Female,Sales,Sales Manager,3,2,90000,Yes,2,66,3.9,No,2026-11
EMP1155,41,Non-binary,Sales,Sales Manager,3,4,98000,No,1,66,2.3,No,2026-11
EMP1156,54,Non-binary,HR,HR Analyst,2,0,65000,No,4,83,3.6,No,2026-07
EMP1157,31,Non-binary,HR,HR Analyst,2,7,72500,No,2,65,2.2,Yes,2026-05
EMP1158,22,Male,Sales,Account Executive,1,2,43500,Yes,4,74,3.8,No,2026-09
EMP1159,36,Female,Operations,Team Lead,1,0,51000,No,4,68,3.8,No,2026-12
EMP1160,40,Male,Technology,Data Analyst,1,3,41500,No,3,73,3.0,No,2026-08
EMP1161,54,Non-binary,Finance,Financial Analyst,5,9,151000,No,3,71,2.2,No,2026-09
EMP1162,52,Male,Technology,Software Engineer,2,1,73000,Yes,2,61,2.7,No,2026-11
EMP1163,54,Female,Operations,Team Lead,1,4,57000,No,3,75,3.5,No,2026-08
EMP1164,30,Male,Technology,Software Engineer,3,6,105500,Yes,3,59,4.0,Yes,2026-09
EMP1165,45,Female,Technology,Data Analyst,2,2,72500,Yes,3,77,4.4,Yes,2026-06
EMP1166,39,Male,HR,Recruiter,2,5,74000,No,4,77,4.8,No,2026-01
EMP1167,40,Non-binary,Operations,Coordinator,1,5,50500,Yes,4,73,3.1,No,2026-06
EMP1168,39,Female,Technology,Data Analyst,3,5,100500,No,2,87,4.9,No,2026-01
EMP1169,40,Non-binary,Operations,Coordinator,2,5,80000,Yes,1,57,3.1,Yes,2026-03
EMP1170,56,Female,Sales,Account Executive,4,5,119500,Yes,3,57,4.1,No,2026-10
EMP1171,47,Male,Technology,Software Engineer,1,2,65000,No,4,84,4.0,No,2026-09
EMP1172,36,Non-binary,Sales,Sales Manager,3,6,93500,No,3,67,3.9,No,2026-01
EMP1173,58,Male,Finance,Accountant,4,6,132000,Yes,1,68,2.9,No,2026-04
EMP1174,22,Non-binary,Technology,Software Engineer,1,0,42000,No,2,65,2.3,No,2026-12
EMP1175,58,Female,Operations,Operations Analyst,1,0,55500,No,1,65,3.0,No,2026-02
EMP1176,39,Non-binary,Operations,Team Lead,2,4,84000,Yes,4,80,4.1,No,2026-06
EMP1177,35,Female,Technology,Software Engineer,2,2,72500,Yes,3,62,3.4,No,2026-11
EMP1178,50,Male,Technology,Software Engineer,1,0,39000,No,4,66,4.1,No,2026-07
EMP1179,51,Female,Operations,Coordinator,2,3,70500,No,1,73,4.0,No,2026-02
